batch_no,classifier,accuracy,recall_0,recall_4,precision_0,precision_4,f1_0,f1_4,batch_size
335,SGD,0.75375,0.6768447837150128,0.828009828009828,0.7916666666666666,0.7262931034482759,0.729766803840878,0.7738231917336396,4000
336,PA,0.6575,0.6925,0.6225,0.647196261682243,0.6693548387096774,0.6690821256038647,0.6450777202072538,4000
336,NB,0.8475,0.86,0.835,0.8390243902439024,0.8564102564102564,0.8493827160493828,0.8455696202531644,4000
336,SGD,0.7475,0.6875,0.8075,0.78125,0.7209821428571429,0.7313829787234043,0.7617924528301887,4000
337,PA,0.67,0.6522781774580336,0.6892950391644909,0.6956521739130435,0.6454767726161369,0.6732673267326733,0.6666666666666666,4000
337,NB,0.8225,0.8057553956834532,0.8407310704960835,0.8463476070528967,0.7990074441687345,0.8255528255528255,0.8193384223918575,4000
337,SGD,0.75125,0.6834532374100719,0.825065274151436,0.8096590909090909,0.7053571428571429,0.7412223667100128,0.7605294825511433,4000
338,PA,0.68125,0.6917098445595855,0.6714975845410628,0.6625310173697271,0.7002518891687658,0.67680608365019,0.6855733662145499,4000
338,NB,0.82875,0.8393782383419689,0.8188405797101449,0.8120300751879699,0.8453865336658354,0.8254777070063694,0.8319018404907975,4000
338,SGD,0.75,0.7202072538860104,0.7777777777777778,0.7513513513513513,0.7488372093023256,0.7354497354497355,0.7630331753554503,4000
339,PA,0.67375,0.673469387755102,0.6740196078431373,0.6649874055415617,0.6823821339950372,0.6692015209125474,0.6781750924784218,4000
339,NB,0.835,0.8086734693877551,0.8602941176470589,0.8475935828877005,0.823943661971831,0.8276762402088771,0.8417266187050361,4000
339,SGD,0.745,0.6913265306122449,0.7965686274509803,0.7655367231638418,0.7286995515695067,0.7265415549597856,0.7611241217798594,4000
340,PA,0.68125,0.6330749354005168,0.7263922518159807,0.6843575418994413,0.6787330316742082,0.6577181208053692,0.7017543859649124,4000
340,NB,0.81875,0.8113695090439277,0.8256658595641646,0.8134715025906736,0.8236714975845411,0.8124191461836999,0.8246674727932285,4000
340,SGD,0.72625,0.6847545219638242,0.7651331719128329,0.7320441988950276,0.7214611872146118,0.7076101468624832,0.7426556991774381,4000
341,PA,0.6675,0.6090047393364929,0.7328042328042328,0.7178770949720671,0.6266968325791855,0.658974358974359,0.6756097560975609,4000
341,NB,0.79625,0.7796208530805687,0.8148148148148148,0.8245614035087719,0.7680798004987531,0.8014616321559074,0.7907573812580231,4000
341,SGD,0.75125,0.7037914691943128,0.8042328042328042,0.8005390835579514,0.7086247086247086,0.7490542244640606,0.7534076827757126,4000
342,PA,0.6825,0.6523929471032746,0.7121588089330024,0.6906666666666667,0.6752941176470588,0.6709844559585492,0.6932367149758454,4000
342,NB,0.83125,0.8488664987405542,0.8138957816377171,0.8179611650485437,0.845360824742268,0.8331273176761433,0.8293299620733249,4000
342,SGD,0.7425,0.7103274559193955,0.7741935483870968,0.7560321715817694,0.7306791569086651,0.7324675324675324,0.7518072289156627,4000
343,PA,0.68,0.6568627450980392,0.7040816326530612,0.6979166666666666,0.6634615384615384,0.6767676767676768,0.6831683168316831,4000
343,NB,0.8525,0.821078431372549,0.8852040816326531,0.881578947368421,0.8261904761904761,0.8502538071065989,0.8546798029556649,4000
343,SGD,0.765,0.696078431372549,0.8367346938775511,0.8160919540229885,0.7256637168141593,0.7513227513227513,0.7772511848341233,4000
344,PA,0.67625,0.5936739659367397,0.7634961439588689,0.7261904761904762,0.6400862068965517,0.6532797858099063,0.6963657678780774,4000
344,NB,0.8125,0.7566909975669099,0.87146529562982,0.8614958448753463,0.7722095671981777,0.805699481865285,0.8188405797101448,4000
344,SGD,0.74,0.6909975669099757,0.7917737789203085,0.7780821917808219,0.7080459770114943,0.7319587628865981,0.7475728155339806,4000
345,PA,0.68375,0.6009732360097324,0.7712082262210797,0.7351190476190477,0.646551724137931,0.6613119143239626,0.7033997655334114,4000
345,NB,0.81625,0.8175182481751825,0.8149100257069408,0.8235294117647058,0.8086734693877551,0.8205128205128205,0.8117797695262483,4000
345,SGD,0.7625,0.7299270072992701,0.7969151670951157,0.7915567282321899,0.7363420427553444,0.7594936708860759,0.7654320987654322,4000
346,PA,0.69375,0.6941747572815534,0.6932989690721649,0.7061728395061728,0.6810126582278481,0.7001223990208078,0.6871008939974458,4000
346,NB,0.825,0.8203883495145631,0.8298969072164949,0.8366336633663366,0.8131313131313131,0.8284313725490197,0.8214285714285714,4000
346,SGD,0.74375,0.7038834951456311,0.7860824742268041,0.7774798927613941,0.7142857142857143,0.7388535031847134,0.7484662576687117,4000
347,PA,0.64375,0.6301020408163265,0.6568627450980392,0.6382428940568475,0.648910411622276,0.6341463414634148,0.6528623629719854,4000
347,NB,0.85,0.8418367346938775,0.8578431372549019,0.8505154639175257,0.8495145631067961,0.846153846153846,0.8536585365853658,4000
347,SGD,0.7325,0.7091836734693877,0.7549019607843137,0.7354497354497355,0.7298578199052133,0.7220779220779221,0.7421686746987952,4000
348,PA,0.63625,0.6083743842364532,0.6649746192893401,0.6517150395778364,0.6223277909738717,0.6292993630573247,0.6429447852760737,4000
348,NB,0.79125,0.7635467980295566,0.8197969543147208,0.8136482939632546,0.7708830548926014,0.7878017789072426,0.7945879458794587,4000
348,SGD,0.6975,0.6576354679802956,0.7385786802030457,0.7216216216216216,0.6767441860465117,0.6881443298969072,0.7063106796116505,4000
349,PA,0.6625,0.7239583333333334,0.6057692307692307,0.6289592760180995,0.7039106145251397,0.6731234866828086,0.6511627906976744,4000
349,NB,0.8075,0.8229166666666666,0.7932692307692307,0.7860696517412935,0.8291457286432161,0.8040712468193383,0.8108108108108109,4000
349,SGD,0.7525,0.6979166666666666,0.8028846153846154,0.7657142857142857,0.7422222222222222,0.7302452316076293,0.7713625866050807,4000
350,PA,0.7,0.6485148514851485,0.7525252525252525,0.7277777777777777,0.6772727272727272,0.6858638743455497,0.7129186602870813,4000
350,NB,0.82125,0.7970297029702971,0.8459595959595959,0.8407310704960835,0.8033573141486811,0.818297331639136,0.8241082410824109,4000
350,SGD,0.74375,0.6782178217821783,0.8106060606060606,0.7851002865329513,0.7117516629711752,0.7277556440903056,0.7579693034238487,4000
351,PA,0.685,0.6052009456264775,0.7745358090185677,0.750733137829912,0.6361655773420479,0.6701570680628272,0.6985645933014355,4000
351,NB,0.81125,0.7683215130023641,0.8594164456233422,0.8597883597883598,0.7677725118483413,0.8114856429463171,0.8110137672090113,4000
351,SGD,0.75,0.7257683215130024,0.7771883289124668,0.7851662404092071,0.7163814180929096,0.7542997542997544,0.7455470737913485,4000
352,PA,0.6875,0.6724137931034483,0.7030456852791879,0.7,0.675609756097561,0.6859296482412061,0.6890547263681592,4000
352,NB,0.8125,0.7881773399014779,0.8375634517766497,0.8333333333333334,0.7932692307692307,0.8101265822784811,0.8148148148148147,4000
352,SGD,0.78125,0.7438423645320197,0.8197969543147208,0.8096514745308311,0.7564402810304449,0.7753530166880616,0.786845310596833,4000
353,PA,0.67,0.6326530612244898,0.7058823529411765,0.6739130434782609,0.6666666666666666,0.6526315789473685,0.6857142857142857,4000
353,NB,0.82375,0.7831632653061225,0.8627450980392157,0.8457300275482094,0.8054919908466819,0.8132450331125828,0.8331360946745562,4000
353,SGD,0.7325,0.673469387755102,0.7892156862745098,0.7542857142857143,0.7155555555555555,0.7115902964959568,0.7505827505827507,4000
354,PA,0.67875,0.6153846153846154,0.743073047858942,0.7085714285714285,0.6555555555555556,0.6586985391766267,0.6965761511216058,4000
354,NB,0.82375,0.8213399503722084,0.8261964735516373,0.8275,0.82,0.8244084682440846,0.823086574654956,4000
354,SGD,0.7575,0.6873449131513648,0.8287153652392947,0.8028985507246377,0.7230769230769231,0.7406417112299465,0.772300469483568,4000
355,PA,0.6825,0.6458852867830424,0.7192982456140351,0.6981132075471698,0.668997668997669,0.6709844559585492,0.6932367149758455,4000
355,NB,0.8275,0.7581047381546134,0.8972431077694235,0.881159420289855,0.7868131868131868,0.8150134048257373,0.838407494145199,4000
355,SGD,0.77,0.7182044887780549,0.8220551378446115,0.8022284122562674,0.7437641723356009,0.7578947368421052,0.7809523809523808,4000
356,PA,0.6825,0.7673267326732673,0.5959595959595959,0.6595744680851063,0.7151515151515152,0.7093821510297482,0.650137741046832,4000
356,NB,0.805,0.8094059405940595,0.8005050505050505,0.8054187192118226,0.8045685279187818,0.8074074074074075,0.8025316455696202,4000
356,SGD,0.76,0.7202970297029703,0.8005050505050505,0.7864864864864864,0.7372093023255814,0.751937984496124,0.7675544794188861,4000
357,PA,0.68,0.6642685851318945,0.6971279373368147,0.7048346055979644,0.6560196560196561,0.6839506172839506,0.6759493670886076,4000
357,NB,0.79,0.7410071942446043,0.8433420365535248,0.8373983739837398,0.7494199535962877,0.7862595419847328,0.7936117936117936,4000
357,SGD,0.75125,0.7122302158273381,0.793733681462141,0.7898936170212766,0.7169811320754716,0.7490542244640606,0.7534076827757126,4000
358,PA,0.6525,0.7156626506024096,0.5844155844155844,0.649890590809628,0.6559766763848397,0.6811926605504586,0.6181318681318682,4000
358,NB,0.8075,0.8313253012048193,0.7818181818181819,0.8041958041958042,0.8113207547169812,0.8175355450236966,0.7962962962962964,4000
358,SGD,0.7525,0.7421686746987952,0.7636363636363637,0.7719298245614035,0.7331670822942643,0.7567567567567568,0.7480916030534351,4000
359,PA,0.67625,0.6300268096514745,0.7166276346604216,0.6601123595505618,0.6891891891891891,0.644718792866941,0.7026406429391504,4000
359,NB,0.83875,0.8445040214477212,0.8337236533957846,0.8160621761658031,0.8599033816425121,0.8300395256916996,0.8466111771700356,4000
359,SGD,0.75,0.6729222520107239,0.8173302107728337,0.7629179331306991,0.7409766454352441,0.7150997150997151,0.77728285077951,4000
360,PA,0.6825,0.7888040712468194,0.5798525798525799,0.6444906444906445,0.7398119122257053,0.7093821510297482,0.650137741046832,4000
360,NB,0.83125,0.8244274809160306,0.8378378378378378,0.8307692307692308,0.8317073170731707,0.8275862068965517,0.8347613219094248,4000
360,SGD,0.75,0.6895674300254453,0.8083538083538083,0.7765042979942693,0.729490022172949,0.7304582210242587,0.7668997668997669,4000
361,PA,0.6675,0.6116279069767442,0.7324324324324324,0.7265193370165746,0.6187214611872146,0.6641414141414141,0.6707920792079208,4000
361,NB,0.79875,0.7813953488372093,0.8189189189189189,0.8337468982630273,0.7632241813602015,0.8067226890756303,0.7900912646675359,4000
361,SGD,0.725,0.6488372093023256,0.8135135135135135,0.8017241379310345,0.665929203539823,0.7172236503856041,0.7323600973236011,4000
362,PA,0.68,0.6459459459459459,0.7093023255813954,0.6565934065934066,0.6995412844036697,0.6512261580381471,0.7043879907621247,4000
362,NB,0.76875,0.745945945945946,0.7883720930232558,0.7520435967302452,0.7829099307159353,0.7489823609226596,0.7856315179606025,4000
362,SGD,0.74,0.672972972972973,0.7976744186046512,0.7410714285714286,0.7392241379310345,0.7053824362606232,0.7673378076062639,4000
363,PA,0.69375,0.6942355889724311,0.6932668329177057,0.6925,0.695,0.6933667083854819,0.6941323345817727,4000
363,NB,0.8275,0.8095238095238095,0.8453865336658354,0.8389610389610389,0.8168674698795181,0.8239795918367346,0.8308823529411765,4000
363,SGD,0.76125,0.6967418546365914,0.8254364089775561,0.7988505747126436,0.7323008849557522,0.7443105756358769,0.7760844079718641,4000
364,PA,0.645,0.6860759493670886,0.6049382716049383,0.62877030162413,0.6639566395663956,0.6561743341404358,0.6330749354005167,4000
364,NB,0.8125,0.789873417721519,0.8345679012345679,0.8232189973614775,0.8028503562945368,0.8062015503875969,0.8184019370460048,4000
364,SGD,0.73625,0.7113924050632912,0.7604938271604939,0.7433862433862434,0.7298578199052133,0.7270375161707633,0.7448609431680773,4000
365,PA,0.69625,0.6708229426433915,0.7218045112781954,0.7078947368421052,0.6857142857142857,0.6888604353393085,0.7032967032967034,4000
365,NB,0.82875,0.8503740648379052,0.8070175438596491,0.8157894736842105,0.8429319371727748,0.8327228327228325,0.8245838668373879,4000
365,SGD,0.74875,0.6708229426433915,0.8270676691729323,0.7958579881656804,0.7142857142857143,0.7280108254397836,0.7665505226480837,4000
366,PA,0.6725,0.7185185185185186,0.6253164556962025,0.662870159453303,0.6842105263157895,0.6895734597156398,0.6534391534391534,4000
366,NB,0.79375,0.8246913580246914,0.7620253164556962,0.780373831775701,0.8091397849462365,0.8019207683073228,0.784876140808344,4000
366,SGD,0.755,0.6814814814814815,0.830379746835443,0.8046647230320699,0.7177242888402626,0.7379679144385026,0.7699530516431925,4000
367,PA,0.6775,0.6409638554216868,0.7168831168831169,0.7093333333333334,0.6494117647058824,0.6734177215189874,0.6814814814814816,4000
367,NB,0.82,0.7903614457831325,0.8519480519480519,0.8519480519480519,0.7903614457831325,0.82,0.82,4000
367,SGD,0.71375,0.6506024096385542,0.7818181818181819,0.7627118644067796,0.6748878923766816,0.7022106631989598,0.7244283995186521,4000
368,PA,0.65625,0.5607940446650124,0.7531486146095718,0.6975308641975309,0.6281512605042017,0.6217331499312242,0.6849942726231386,4000
368,NB,0.81375,0.7965260545905707,0.8312342569269522,0.8273195876288659,0.8009708737864077,0.8116308470290771,0.8158220024721878,4000
368,SGD,0.7425,0.6873449131513648,0.7984886649874056,0.7759103641456583,0.7155756207674944,0.7289473684210527,0.7547619047619047,4000
369,PA,0.67625,0.6956521739130435,0.6577017114914425,0.6601941747572816,0.6932989690721649,0.6774595267745953,0.6750313676286073,4000
369,NB,0.825,0.80306905370844,0.8459657701711492,0.8328912466843501,0.817966903073286,0.8177083333333334,0.8317307692307692,4000
369,SGD,0.74375,0.6777493606138107,0.8068459657701712,0.7703488372093024,0.7236842105263158,0.7210884353741497,0.763005780346821,4000
370,PA,0.65125,0.5365239294710328,0.7642679900744417,0.6915584415584416,0.6260162601626016,0.6042553191489363,0.688268156424581,4000
370,NB,0.83375,0.8589420654911839,0.8089330024813896,0.8157894736842105,0.8534031413612565,0.8368098159509203,0.8305732484076433,4000
370,SGD,0.735,0.6876574307304786,0.7816377171215881,0.7562326869806094,0.7175398633257403,0.7203166226912928,0.7482185273159145,4000
371,PA,0.6475,0.6649746192893401,0.6305418719211823,0.6359223300970874,0.6597938144329897,0.6501240694789082,0.6448362720403022,4000
371,NB,0.80125,0.766497461928934,0.8349753694581281,0.8184281842818428,0.7865429234338747,0.7916120576671034,0.8100358422939069,4000
371,SGD,0.73625,0.6751269035532995,0.7955665024630542,0.7621776504297995,0.7161862527716186,0.7160161507402422,0.7537922987164527,4000
372,PA,0.66875,0.6693333333333333,0.668235294117647,0.6403061224489796,0.696078431372549,0.6544980443285527,0.6818727490996398,4000
372,NB,0.825,0.856,0.7976470588235294,0.7886977886977887,0.8625954198473282,0.8209718670076727,0.8288508557457213,4000
372,SGD,0.75875,0.6666666666666666,0.84,0.7861635220125787,0.7406639004149378,0.7215007215007216,0.7872105843439912,4000
373,PA,0.66125,0.5735294117647058,0.7525510204081632,0.7069486404833837,0.6289978678038379,0.6332882273342355,0.6852497096399535,4000
373,NB,0.81125,0.7965686274509803,0.826530612244898,0.8269720101781171,0.7960687960687961,0.8114856429463171,0.8110137672090113,4000
373,SGD,0.73,0.6666666666666666,0.7959183673469388,0.7727272727272727,0.6964285714285714,0.7157894736842105,0.7428571428571428,4000
374,PA,0.68,0.6527093596059114,0.7081218274111675,0.6973684210526315,0.6642857142857143,0.6743002544529262,0.6855036855036855,4000
374,NB,0.81375,0.7561576354679803,0.8730964467005076,0.8599439775910365,0.7765237020316027,0.8047182175622543,0.8219832735961768,4000
374,SGD,0.75625,0.7241379310344828,0.7893401015228426,0.7798408488063661,0.735224586288416,0.7509578544061303,0.7613219094247246,4000
375,PA,0.7,0.691358024691358,0.7088607594936709,0.7088607594936709,0.691358024691358,0.7,0.7,4000
375,NB,0.825,0.782716049382716,0.8683544303797468,0.8590785907859079,0.7958236658932715,0.8191214470284238,0.8305084745762712,4000
375,SGD,0.76125,0.6888888888888889,0.8354430379746836,0.811046511627907,0.7236842105263158,0.7449933244325766,0.7755581668625147,4000
376,PA,0.675,0.6430379746835443,0.7061728395061728,0.6809651474530831,0.6697892271662763,0.6614583333333334,0.6874999999999999,4000
376,NB,0.83125,0.8253164556962025,0.837037037037037,0.8316326530612245,0.8308823529411765,0.8284625158831003,0.8339483394833948,4000
376,SGD,0.76375,0.7113924050632912,0.8148148148148148,0.7893258426966292,0.7432432432432432,0.748335552596538,0.7773851590106007,4000
377,PA,0.65,0.6123456790123457,0.6886075949367089,0.6684636118598383,0.634032634032634,0.6391752577319587,0.6601941747572816,4000
377,NB,0.82,0.7753086419753087,0.8658227848101265,0.8555858310626703,0.789838337182448,0.8134715025906735,0.8260869565217391,4000
377,SGD,0.74,0.671604938271605,0.810126582278481,0.7838616714697406,0.7064017660044151,0.723404255319149,0.7547169811320756,4000
378,PA,0.6675,0.6821515892420538,0.6521739130434783,0.672289156626506,0.6623376623376623,0.6771844660194175,0.6572164948453609,4000
378,NB,0.86,0.8655256723716381,0.8542199488491049,0.8613138686131386,0.8586118251928021,0.8634146341463415,0.8564102564102565,4000
378,SGD,0.73625,0.7334963325183375,0.7391304347826086,0.746268656716418,0.7261306532663316,0.7398273736128238,0.7325728770595691,4000
379,PA,0.66125,0.7089552238805971,0.6130653266331658,0.6492027334851936,0.6759002770083102,0.6777645659928657,0.6429512516469038,4000
379,NB,0.8125,0.8383084577114428,0.7864321608040201,0.7985781990521327,0.828042328042328,0.8179611650485437,0.806701030927835,4000
379,SGD,0.72625,0.6766169154228856,0.7763819095477387,0.7534626038781164,0.7038724373576309,0.7129750982961992,0.7383512544802867,4000
380,PA,0.6775,0.6502463054187192,0.7055837563451777,0.6947368421052632,0.6619047619047619,0.6717557251908397,0.6830466830466829,4000
380,NB,0.83375,0.8669950738916257,0.799492385786802,0.8167053364269141,0.8536585365853658,0.8410991636798089,0.8256880733944953,4000
380,SGD,0.77,0.7315270935960592,0.8096446700507615,0.7983870967741935,0.7453271028037384,0.7634961439588689,0.7761557177615572,4000
1,PA,0.6775,0.7116357504215851,0.6441515650741351,0.6614420062695925,0.6957295373665481,0.685621445978879,0.6689478186484175,6000
1,NB,0.805,0.8043844856661045,0.8056013179571664,0.8016806722689076,0.8082644628099174,0.803030303030303,0.806930693069307,6000
1,SGD,0.6583333333333333,0.6509274873524452,0.6655683690280065,0.6553480475382003,0.6612111292962357,0.6531302876480541,0.6633825944170771,6000
2,PA,0.6891666666666667,0.6884176182707994,0.6899488926746167,0.6986754966887417,0.6795302013422819,0.6935086277732129,0.6846999154691462,6000
2,NB,0.795,0.802610114192496,0.787052810902896,0.7974068071312804,0.7924528301886793,0.7999999999999999,0.7897435897435897,6000
2,SGD,0.7016666666666667,0.6460032626427407,0.7597955706984668,0.7374301675977654,0.6726998491704375,0.688695652173913,0.7136,6000
3,PA,0.6808333333333333,0.6859504132231405,0.6756302521008404,0.6825657894736842,0.6790540540540541,0.6842539159109645,0.6773378264532435,6000
3,NB,0.8125,0.8380165289256198,0.7865546218487395,0.7996845425867508,0.8268551236749117,0.8184019370460048,0.806201550387597,6000
3,SGD,0.7175,0.7355371900826446,0.6991596638655462,0.7131410256410257,0.7222222222222222,0.724165988608625,0.7105038428693425,6000
4,PA,0.695,0.6596774193548387,0.7327586206896551,0.725177304964539,0.6682389937106918,0.6908783783783784,0.6990131578947368,6000
4,NB,0.7933333333333333,0.7838709677419354,0.803448275862069,0.81,0.7766666666666666,0.7967213114754099,0.7898305084745764,6000
4,SGD,0.7066666666666667,0.6403225806451613,0.7775862068965518,0.7547528517110266,0.6691394658753709,0.6928446771378708,0.7192982456140351,6000
5,PA,0.7033333333333334,0.7199281867145422,0.6889580093312597,0.6672212978369384,0.7395659432387313,0.692573402417962,0.713365539452496,6000
5,NB,0.8158333333333333,0.8509874326750448,0.7853810264385692,0.7745098039215687,0.858843537414966,0.8109495295124037,0.8204711616571893,6000
5,SGD,0.73,0.718132854578097,0.7402799377916018,0.7054673721340388,0.7519747235387045,0.7117437722419928,0.7460815047021943,6000
6,PA,0.6608333333333334,0.6834170854271356,0.6384742951907131,0.6517571884984026,0.6707317073170732,0.6672117743254293,0.6542056074766355,6000
6,NB,0.8233333333333334,0.8023450586264657,0.8441127694859039,0.8359511343804538,0.8118022328548644,0.8188034188034189,0.8276422764227643,6000
6,SGD,0.7283333333333334,0.7135678391959799,0.7429519071310116,0.7332185886402753,0.7237479806138933,0.7232597623089982,0.7332242225859247,6000
7,PA,0.6783333333333333,0.6347826086956522,0.7184,0.6746765249537893,0.6813353566009105,0.6541218637992832,0.6993769470404985,6000
7,NB,0.795,0.7913043478260869,0.7984,0.7831325301204819,0.8061389337641357,0.7871972318339101,0.802250803858521,6000
7,SGD,0.7283333333333334,0.6939130434782609,0.76,0.726775956284153,0.7296466973886329,0.7099644128113879,0.744514106583072,6000
8,PA,0.6733333333333333,0.6405451448040886,0.7047308319738989,0.6750448833034112,0.671850699844479,0.6573426573426574,0.6878980891719745,6000
8,NB,0.7758333333333334,0.8211243611584327,0.732463295269168,0.7461300309597523,0.8104693140794224,0.7818329278183292,0.7694944301628106,6000
8,SGD,0.7091666666666666,0.686541737649063,0.7308319738988581,0.7095070422535211,0.7088607594936709,0.6978354978354978,0.7196787148594379,6000
9,PA,0.6808333333333333,0.6093489148580968,0.7520798668885191,0.7101167315175098,0.6588921282798834,0.6558849955076371,0.7024087024087025,6000
9,NB,0.7916666666666666,0.7212020033388982,0.8618968386023295,0.8388349514563107,0.7562043795620438,0.7755834829443448,0.8055987558320373,6000
9,SGD,0.7325,0.664440734557596,0.800332778702163,0.7683397683397684,0.7052785923753666,0.7126230975828111,0.749805144193297,6000
10,PA,0.6608333333333334,0.5821917808219178,0.7353896103896104,0.6759443339960238,0.6499282639885222,0.6255749770009199,0.6900228484386899,6000
10,NB,0.7983333333333333,0.7585616438356164,0.836038961038961,0.8143382352941176,0.7850609756097561,0.7854609929078015,0.809748427672956,6000
10,SGD,0.725,0.7037671232876712,0.7451298701298701,0.7235915492957746,0.7262658227848101,0.7135416666666667,0.7355769230769231,6000
11,PA,0.675,0.739202657807309,0.6103678929765887,0.6563421828908554,0.6992337164750958,0.6953124999999999,0.6517857142857143,6000
11,NB,0.805,0.782392026578073,0.8277591973244147,0.8205574912891986,0.7907348242811502,0.8010204081632653,0.8088235294117646,6000
11,SGD,0.7191666666666666,0.6960132890365448,0.7424749163879598,0.731239092495637,0.7081339712918661,0.7131914893617021,0.7248979591836734,6000
12,PA,0.6766666666666666,0.6122112211221122,0.7424242424242424,0.7080152671755725,0.6523668639053254,0.6566371681415929,0.6944881889763779,6000
12,NB,0.7983333333333333,0.7838283828382838,0.8131313131313131,0.810580204778157,0.7866449511400652,0.796979865771812,0.7996688741721854,6000
12,SGD,0.7325,0.6798679867986799,0.7861952861952862,0.764378478664193,0.7065052950075643,0.7196506550218341,0.7442231075697211,6000
13,PA,0.6816666666666666,0.6600985221674877,0.7038917089678511,0.6967071057192374,0.6677367576243981,0.6779089376053963,0.685337726523888,6000
13,NB,0.8116666666666666,0.7799671592775042,0.8443316412859561,0.8377425044091711,0.7883096366508688,0.8078231292517006,0.815359477124183,6000
13,SGD,0.7375,0.7044334975369458,0.7715736040609137,0.7606382978723404,0.7169811320754716,0.731457800511509,0.7432762836185819,6000
14,PA,0.6983333333333334,0.6778169014084507,0.7167721518987342,0.6826241134751773,0.7122641509433962,0.6802120141342757,0.7145110410094637,6000
14,NB,0.8175,0.8116197183098591,0.8227848101265823,0.8045375218150087,0.8293460925039873,0.80806310254163,0.8260524225575854,6000
14,SGD,0.7325,0.6778169014084507,0.7816455696202531,0.7361376673040153,0.7296898079763663,0.7057745187901009,0.7547746371275783,6000
15,PA,0.68,0.7084690553745928,0.6501706484641638,0.6796875,0.6803571428571429,0.69377990430622,0.6649214659685865,6000
15,NB,0.7908333333333334,0.7833876221498371,0.7986348122866894,0.8030050083472454,0.778702163061564,0.7930750206100576,0.788542544229149,6000
15,SGD,0.7125,0.6677524429967426,0.7593856655290102,0.7441016333938294,0.6856702619414484,0.703862660944206,0.7206477732793523,6000
16,PA,0.6883333333333334,0.6644067796610169,0.7114754098360656,0.6901408450704225,0.6867088607594937,0.6770293609671848,0.6988727858293076,6000
16,NB,0.805,0.811864406779661,0.7983606557377049,0.7956810631229236,0.81438127090301,0.8036912751677852,0.8062913907284768,6000
16,SGD,0.7325,0.6779661016949152,0.7852459016393443,0.7532956685499058,0.7159940209267563,0.7136485280999109,0.7490226739640344,6000
17,PA,0.6841666666666667,0.7241379310344828,0.646774193548387,0.6572769953051644,0.714795008912656,0.6890894175553733,0.6790855207451312,6000
17,NB,0.8,0.7913793103448276,0.8080645161290323,0.7941176470588235,0.8054662379421221,0.7927461139896372,0.8067632850241546,6000
17,SGD,0.7458333333333333,0.7241379310344828,0.7661290322580645,0.7433628318584071,0.7480314960629921,0.7336244541484715,0.7569721115537849,6000
18,PA,0.6933333333333334,0.7166392092257001,0.6694772344013491,0.6893819334389857,0.6977152899824253,0.702746365105008,0.6833046471600688,6000
18,NB,0.8291666666666667,0.7726523887973641,0.8870151770657673,0.875,0.7921686746987951,0.820647419072616,0.8369132856006364,6000
18,SGD,0.7533333333333333,0.6985172981878089,0.8094435075885329,0.7895716945996276,0.7239819004524887,0.7412587412587414,0.7643312101910827,6000
19,PA,0.6866666666666666,0.7237762237762237,0.6528662420382165,0.6550632911392406,0.721830985915493,0.6877076411960134,0.68561872909699,6000
19,NB,0.7966666666666666,0.8601398601398601,0.7388535031847133,0.75,0.8529411764705882,0.8013029315960912,0.7918088737201365,6000
19,SGD,0.7391666666666666,0.7412587412587412,0.7372611464968153,0.7198641765704584,0.7577741407528642,0.7304048234280792,0.7473769168684423,6000
20,PA,0.67,0.563973063973064,0.7739273927392739,0.7097457627118644,0.6442307692307693,0.6285178236397748,0.7031484257871065,6000
20,NB,0.7833333333333333,0.7407407407407407,0.8250825082508251,0.8058608058608059,0.764525993883792,0.7719298245614035,0.7936507936507937,6000
20,SGD,0.7333333333333333,0.6784511784511784,0.7871287128712872,0.7575187969924813,0.7140718562874252,0.7158081705150977,0.7488226059654631,6000
21,PA,0.6983333333333334,0.6556521739130434,0.7376,0.6968576709796673,0.6995447647951442,0.6756272401433691,0.7180685358255452,6000
21,NB,0.8108333333333333,0.7634782608695653,0.8544,0.8283018867924529,0.7970149253731343,0.7945701357466064,0.8247104247104248,6000
21,SGD,0.7408333333333333,0.688695652173913,0.7888,0.75,0.7336309523809523,0.7180417044424297,0.7602158828064765,6000
22,PA,0.6725,0.6873977086743044,0.6570458404074703,0.6752411575562701,0.6695501730103807,0.6812652068126521,0.6632390745501285,6000
22,NB,0.7633333333333333,0.7774140752864157,0.7487266553480475,0.7624398073836276,0.7642980935875217,0.7698541329011346,0.7564322469982846,6000
22,SGD,0.7166666666666667,0.6873977086743044,0.7470288624787776,0.7381370826010545,0.6973058637083994,0.711864406779661,0.7213114754098361,6000
23,PA,0.6658333333333334,0.609642301710731,0.7307001795332136,0.7232472324723247,0.6185410334346505,0.6616033755274261,0.6699588477366255,6000
23,NB,0.7808333333333334,0.7542768273716952,0.8114901256732495,0.8220338983050848,0.740983606557377,0.7866991078669912,0.7746358183376179,6000
23,SGD,0.73,0.656298600311042,0.8150807899461401,0.8038095238095239,0.6725925925925926,0.7226027397260275,0.737012987012987,6000
24,PA,0.6891666666666667,0.6776859504132231,0.7008403361344537,0.6972789115646258,0.6813725490196079,0.6873428331936294,0.6909693454846728,6000
24,NB,0.8125,0.7735537190082644,0.8521008403361344,0.841726618705036,0.7872670807453416,0.8062015503875969,0.8184019370460048,6000
24,SGD,0.7416666666666667,0.6892561983471074,0.7949579831932773,0.7736549165120594,0.7155824508320726,0.7290209790209791,0.7531847133757961,6000
25,PA,0.6741666666666667,0.6454388984509466,0.7011308562197092,0.6696428571428571,0.678125,0.6573181419807186,0.6894360603653693,6000
